42.58491333,-88.85929333,25157.481,Wed Aug 08 2018 17:35:28 GMT+0000 (UTC)
42.5801,-88.85233333,25446.195,Wed Aug 08 2018 17:36:29 GMT+0000 (UTC)
42.57567333,-88.84513333,25748.032,Wed Aug 08 2018 17:37:29 GMT+0000 (UTC)
42.57128,-88.83796,26066.274,Wed Aug 08 2018 17:38:38 GMT+0000 (UTC)
42.5668,-88.83037333,26400.919,Wed Aug 08 2018 17:39:38 GMT+0000 (UTC)
42.56238667,-88.82292,26735.565,Wed Aug 08 2018 17:40:40 GMT+0000 (UTC)
42.55789333,-88.81553333,27070.211,Wed Aug 08 2018 17:41:40 GMT+0000 (UTC)
42.55356667,-88.80841333,27444.227,Wed Aug 08 2018 17:42:58 GMT+0000 (UTC)
42.54926,-88.80138667,27824.804,Wed Aug 08 2018 17:43:58 GMT+0000 (UTC)
42.54504667,-88.79422667,28198.82,Wed Aug 08 2018 17:44:27 GMT+0000 (UTC)
42.54060667,-88.78686667,28562.993,Wed Aug 08 2018 17:45:27 GMT+0000 (UTC)
42.53595333,-88.7796,28956.694,Wed Aug 08 2018 17:46:29 GMT+0000 (UTC)
42.53111333,-88.77262667,29350.395,Wed Aug 08 2018 17:47:29 GMT+0000 (UTC)
42.52647333,-88.76597333,29734.253,Wed Aug 08 2018 17:48:39 GMT+0000 (UTC)
42.52180667,-88.75944,30144.358,Wed Aug 08 2018 17:49:39 GMT+0000 (UTC)
42.51737333,-88.75297333,30557.744,Wed Aug 08 2018 17:50:29 GMT+0000 (UTC)
42.5134,-88.74645333,30984.253,Wed Aug 08 2018 17:51:29 GMT+0000 (UTC)
42.50952,-88.73994667,31414.043,Wed Aug 08 2018 17:52:38 GMT+0000 (UTC)
42.50578667,-88.73356,31814.305,Wed Aug 08 2018 17:53:38 GMT+0000 (UTC)
42.50198667,-88.72668,32198.164,Wed Aug 08 2018 17:54:55 GMT+0000 (UTC)
42.49853333,-88.71976,32601.707,Wed Aug 08 2018 17:55:55 GMT+0000 (UTC)
42.49542,-88.71276,33353.019,Wed Aug 08 2018 17:56:59 GMT+0000 (UTC)
42.49251333,-88.70452,33838.584,Wed Aug 08 2018 17:57:59 GMT+0000 (UTC)
42.48916667,-88.69673333,34248.689,Wed Aug 08 2018 17:58:30 GMT+0000 (UTC)
42.48547333,-88.68874667,34612.862,Wed Aug 08 2018 17:59:30 GMT+0000 (UTC)
42.48226,-88.68044,35003.282,Wed Aug 08 2018 18:00:30 GMT+0000 (UTC)
42.47906,-88.67237333,35403.544,Wed Aug 08 2018 18:01:30 GMT+0000 (UTC)
42.47626,-88.66436,36197.508,Wed Aug 08 2018 18:02:30 GMT+0000 (UTC)
42.47303333,-88.65576,36784.778,Wed Aug 08 2018 18:03:30 GMT+0000 (UTC)
42.46991333,-88.64717333,37257.219,Wed Aug 08 2018 18:04:27 GMT+0000 (UTC)
42.46636667,-88.63884,37693.571,Wed Aug 08 2018 18:05:27 GMT+0000 (UTC)
42.46282667,-88.62609333,38900.92,Wed Aug 08 2018 18:06:00 GMT+0000 (UTC)
42.46178667,-88.61584,39376.642,Wed Aug 08 2018 18:07:00 GMT+0000 (UTC)
42.46078,-88.60304,39881.891,Wed Aug 08 2018 18:08:25 GMT+0000 (UTC)
42.45914,-88.59053333,40318.243,Wed Aug 08 2018 18:09:25 GMT+0000 (UTC)
42.45678667,-88.57729333,40757.875,Wed Aug 08 2018 18:10:10 GMT+0000 (UTC)
42.45382667,-88.56496,41177.823,Wed Aug 08 2018 18:11:10 GMT+0000 (UTC)
42.45188,-88.55388,41722.442,Wed Aug 08 2018 18:12:37 GMT+0000 (UTC)
42.45056,-88.54350667,42240.815,Wed Aug 08 2018 18:13:37 GMT+0000 (UTC)
42.45190667,-88.52078667,43310.369,Wed Aug 08 2018 18:15:56 GMT+0000 (UTC)
42.45040667,-88.50938667,43746.721,Wed Aug 08 2018 18:16:56 GMT+0000 (UTC)
42.44797333,-88.49204,44307.744,Wed Aug 08 2018 18:18:30 GMT+0000 (UTC)
42.44636,-88.48038667,44783.466,Wed Aug 08 2018 18:19:30 GMT+0000 (UTC)
42.44495333,-88.46901333,45272.311,Wed Aug 08 2018 18:20:51 GMT+0000 (UTC)
42.44321333,-88.45830667,45718.505,Wed Aug 08 2018 18:21:51 GMT+0000 (UTC)
42.44138667,-88.44798667,46112.206,Wed Aug 08 2018 18:22:18 GMT+0000 (UTC)
42.44056,-88.43738667,46551.839,Wed Aug 08 2018 18:23:18 GMT+0000 (UTC)
42.44102667,-88.42914667,47129.267,Wed Aug 08 2018 18:24:29 GMT+0000 (UTC)
42.44188,-88.423,47644.358,Wed Aug 08 2018 18:25:29 GMT+0000 (UTC)
42.44270667,-88.41776,48179.135,Wed Aug 08 2018 18:26:28 GMT+0000 (UTC)
42.44466,-88.41241333,48753.282,Wed Aug 08 2018 18:27:28 GMT+0000 (UTC)
42.44750667,-88.40568,49301.183,Wed Aug 08 2018 18:28:31 GMT+0000 (UTC)
42.44980667,-88.39670667,49799.87,Wed Aug 08 2018 18:29:31 GMT+0000 (UTC)
42.45086,-88.38758667,50282.154,Wed Aug 08 2018 18:30:56 GMT+0000 (UTC)
42.45100667,-88.37926667,50787.403,Wed Aug 08 2018 18:31:56 GMT+0000 (UTC)
42.45007333,-88.37234667,51305.776,Wed Aug 08 2018 18:32:59 GMT+0000 (UTC)
42.44943333,-88.36601333,51883.204,Wed Aug 08 2018 18:33:59 GMT+0000 (UTC)
42.44848667,-88.35784,52450.789,Wed Aug 08 2018 18:34:30 GMT+0000 (UTC)
42.4476,-88.35053333,52985.566,Wed Aug 08 2018 18:35:30 GMT+0000 (UTC)
42.44700667,-88.34297333,53471.13,Wed Aug 08 2018 18:36:30 GMT+0000 (UTC)
42.44693333,-88.33593333,54025.592,Wed Aug 08 2018 18:37:30 GMT+0000 (UTC)
42.44481333,-88.33,54675.199,Wed Aug 08 2018 18:38:30 GMT+0000 (UTC)
42.44444,-88.32709333,55413.388,Wed Aug 08 2018 18:39:30 GMT+0000 (UTC)
42.44764,-88.32072,55984.254,Wed Aug 08 2018 18:40:53 GMT+0000 (UTC)
42.44973333,-88.31317333,56473.099,Wed Aug 08 2018 18:41:53 GMT+0000 (UTC)
42.44954667,-88.30530667,56975.067,Wed Aug 08 2018 18:42:56 GMT+0000 (UTC)
42.44794667,-88.2992,57460.632,Wed Aug 08 2018 18:43:56 GMT+0000 (UTC)
42.44868667,-88.29689333,58215.225,Wed Aug 08 2018 18:44:28 GMT+0000 (UTC)
42.45004667,-88.29489333,58753.283,Wed Aug 08 2018 18:45:28 GMT+0000 (UTC)
42.45034667,-88.29005333,59484.91,Wed Aug 08 2018 18:46:18 GMT+0000 (UTC)
42.45058667,-88.28821333,59980.317,Wed Aug 08 2018 18:47:18 GMT+0000 (UTC)
42.45602,-88.27974667,62618.112,Wed Aug 08 2018 18:52:31 GMT+0000 (UTC)
42.45651333,-88.27722667,63172.574,Wed Aug 08 2018 18:53:31 GMT+0000 (UTC)
42.45339333,-88.27497333,63674.543,Wed Aug 08 2018 18:54:31 GMT+0000 (UTC)
42.44982,-88.27538667,64366.8,Wed Aug 08 2018 18:55:31 GMT+0000 (UTC)
42.45066,-88.27853333,64990.16,Wed Aug 08 2018 18:56:30 GMT+0000 (UTC)
42.45182,-88.28084,65534.779,Wed Aug 08 2018 18:57:30 GMT+0000 (UTC)
42.45234667,-88.28158667,66082.679,Wed Aug 08 2018 18:58:30 GMT+0000 (UTC)
42.45244,-88.28202667,66581.367,Wed Aug 08 2018 18:59:30 GMT+0000 (UTC)
42.45281333,-88.2824,67139.11,Wed Aug 08 2018 19:00:31 GMT+0000 (UTC)
42.45183333,-88.28405333,67732.942,Wed Aug 08 2018 19:01:31 GMT+0000 (UTC)
42.45139333,-88.28693333,68336.616,Wed Aug 08 2018 19:02:31 GMT+0000 (UTC)
42.45099333,-88.2896,68848.427,Wed Aug 08 2018 19:03:31 GMT+0000 (UTC)
42.4509,-88.29210667,69307.745,Wed Aug 08 2018 19:04:29 GMT+0000 (UTC)
42.4504,-88.29226667,69786.748,Wed Aug 08 2018 19:05:29 GMT+0000 (UTC)
42.44926667,-88.2926,70321.525,Wed Aug 08 2018 19:06:30 GMT+0000 (UTC)
42.44700667,-88.29513333,70912.076,Wed Aug 08 2018 19:07:30 GMT+0000 (UTC)
42.44598667,-88.29816,71492.784,Wed Aug 08 2018 19:08:30 GMT+0000 (UTC)
42.44507333,-88.30046667,72047.246,Wed Aug 08 2018 19:09:30 GMT+0000 (UTC)
42.44254,-88.30286667,72618.113,Wed Aug 08 2018 19:10:30 GMT+0000 (UTC)
42.43830667,-88.307,73182.417,Wed Aug 08 2018 19:11:30 GMT+0000 (UTC)
42.43438,-88.31366667,73690.947,Wed Aug 08 2018 19:12:30 GMT+0000 (UTC)
