1533757500,42.5562,-87.8856,16647
1533757550,42.5557,-87.8814,16717
1533757600,42.5553,-87.8772,16787
1533757650,42.5548,-87.8732,16857
1533757700,42.5543,-87.8693,16927
1533757750,42.5538,-87.8655,16997
1533757800,42.5534,-87.8619,17067
1533757850,42.5529,-87.8583,17137
1533757900,42.5524,-87.8549,17207
1533757950,42.552,-87.8516,17277
1533758000,42.5515,-87.8484,17347
1533758050,42.5511,-87.8453,17417
1533758100,42.5506,-87.8424,17487
1533758150,42.5502,-87.8396,17557
1533758200,42.5497,-87.8369,17627
1533758250,42.5493,-87.8343,17697
1533758300,42.5489,-87.8318,17767
1533758350,42.5484,-87.8295,17837
1533758400,42.548,-87.8272,17907
1533758450,42.5476,-87.8251,17977
1533758500,42.5472,-87.8232,18047
1533758550,42.5467,-87.8213,18117
1533758600,42.5463,-87.8196,18187
1533758650,42.5459,-87.8179,18257
1533758700,42.5455,-87.8164,18327
1533758750,42.5451,-87.8151,18397
1533758800,42.5447,-87.8138,18467
1533758850,42.5443,-87.8127,18537
1533758900,42.544,-87.8116,18607
1533758950,42.5436,-87.8107,18677
1533759000,42.5432,-87.81,18747
1533759050,42.5428,-87.8093,18817
1533759100,42.5425,-87.8088,18887
1533759150,42.5421,-87.8083,18957
1533759200,42.5417,-87.808,19027
1533759250,42.5414,-87.8077,19097
1533759300,42.541,-87.8076,19167
1533759350,42.5406,-87.8075,19237
1533759400,42.5402,-87.8075,19307
1533759450,42.5398,-87.8076,19377
1533759500,42.5394,-87.8077,19447
1533759550,42.539,-87.808,19517
1533759600,42.5386,-87.8083,19587
1533759650,42.5382,-87.8088,19657
1533759700,42.5378,-87.8093,19727
1533759750,42.5374,-87.8099,19797
1533759800,42.537,-87.8106,19867
1533759850,42.5366,-87.8114,19937
1533759900,42.5362,-87.8123,20007
1533759950,42.5358,-87.8133,20077
1533760000,42.5354,-87.8144,20147
1533760050,42.535,-87.8155,20217
1533760100,42.5345,-87.8168,20287
1533760150,42.5341,-87.8181,20357
1533760200,42.5337,-87.8195,20427
1533760250,42.5333,-87.8211,20497
1533760300,42.5329,-87.8227,20567
1533760350,42.5325,-87.8244,20637
1533760400,42.532,-87.8262,20707
1533760450,42.5316,-87.828,20777
1533760500,42.5312,-87.83,20847
1533760550,42.5308,-87.8321,20917
1533760600,42.5304,-87.8342,20987
1533760650,42.5299,-87.8364,21057
1533760700,42.5295,-87.8387,21127
1533760750,42.5291,-87.841,21197
1533760800,42.5288,-87.8433,21267
1533760850,42.5284,-87.8457,21337
1533760900,42.528,-87.8481,21407
1533760950,42.5277,-87.8506,21477
1533761000,42.5274,-87.8531,21547
1533761050,42.5271,-87.8557,21617
1533761100,42.5268,-87.8583,21687
1533761150,42.5265,-87.8609,21757
1533761200,42.5262,-87.8636,21827
1533761250,42.5259,-87.8663,21897
1533761300,42.5257,-87.8691,21967
1533761350,42.5254,-87.8719,22037
1533761400,42.5252,-87.8747,22107
1533761450,42.525,-87.8776,22177
1533761500,42.5248,-87.8805,22247
1533761550,42.5246,-87.8835,22317
1533761600,42.5244,-87.8865,22387
1533761650,42.5243,-87.8895,22457
1533761700,42.5241,-87.8926,22527
1533761750,42.524,-87.8957,22597
1533761800,42.5239,-87.8989,22667
1533761850,42.5238,-87.902,22737
1533761900,42.5237,-87.9053,22807
1533761950,42.5236,-87.9085,22877
1533762000,42.5236,-87.9118,22947
1533762050,42.5235,-87.9152,23017
1533762100,42.5235,-87.9186,23087
1533762150,42.5235,-87.922,23157
1533762200,42.5235,-87.9255,23227
1533762250,42.5235,-87.929,23297
1533762300,42.5235,-87.9325,23367
1533762350,42.5235,-87.9361,23437
1533762400,42.5235,-87.9397,23507
1533762450,42.5236,-87.9434,23577
1533762500,42.5236,-87.9471,23647
1533762550,42.5237,-87.9508,23717
1533762600,42.5237,-87.9546,23787
1533762650,42.5238,-87.9585,23857
1533762700,42.5239,-87.9623,23927
1533762750,42.524,-87.9663,23997
1533762800,42.5241,-87.9702,24067
1533762850,42.5242,-87.9742,24137
1533762900,42.5243,-87.9783,24207
1533762950,42.5244,-87.9823,24277
1533763000,42.5245,-87.9865,24347
1533763050,42.5246,-87.9906,24417
1533763100,42.5247,-87.9947,24487
1533763150,42.5248,-87.9989,24557
1533763200,42.5248,-88.0031,24627
1533763250,42.5248,-88.0073,24697
1533763300,42.5248,-88.0115,24767
1533763350,42.5248,-88.0158,24837
1533763400,42.5247,-88.0201,24907
1533763450,42.5247,-88.0244,24977
1533763500,42.5246,-88.0287,25047
1533763550,42.5245,-88.033,25117
1533763600,42.5244,-88.0374,25187
1533763650,42.5243,-88.0418,25257
1533763700,42.5241,-88.0462,25327
1533763750,42.524,-88.0506,25397
1533763800,42.5238,-88.0551,25467
1533763850,42.5236,-88.0596,25537
1533763900,42.5233,-88.0641,25607
1533763950,42.5231,-88.0686,25677
1533764000,42.5229,-88.0731,25747
1533764050,42.5226,-88.0777,25817
1533764100,42.5223,-88.0823,25887
1533764150,42.522,-88.087,25957
1533764200,42.5217,-88.0916,26027
1533764250,42.5213,-88.0963,26097
1533764300,42.521,-88.101,26167
1533764350,42.5206,-88.1057,26237
1533764400,42.5202,-88.1105,26307
1533764450,42.5198,-88.1153,26377
1533764500,42.5194,-88.1201,26447
1533764550,42.519,-88.1249,26517
1533764600,42.5185,-88.1298,26587
1533764650,42.5181,-88.1347,26657
1533764700,42.5176,-88.1396,26727
1533764750,42.5171,-88.1446,26797
1533764800,42.5166,-88.1496,26867
1533764850,42.5161,-88.1546,26937
1533764900,42.5155,-88.1596,27007
1533764950,42.515,-88.1647,27077
1533765000,42.5145,-88.1699,27147
1533765050,42.5141,-88.1751,27217
1533765100,42.5136,-88.1803,27287
1533765150,42.5131,-88.1856,27357
1533765200,42.5127,-88.191,27427
1533765250,42.5122,-88.1964,27497
1533765300,42.5118,-88.2018,27567
1533765350,42.5114,-88.2073,27637
1533765400,42.511,-88.2129,27707
1533765450,42.5106,-88.2184,27777
1533765500,42.5102,-88.2241,27847
1533765550,42.5098,-88.2298,27917
1533765600,42.5094,-88.2355,27987
1533765650,42.5091,-88.2412,28057
1533765700,42.5087,-88.2471,28127
1533765750,42.5084,-88.2529,28197
1533765800,42.5081,-88.2588,28267
1533765850,42.5078,-88.2648,28337
1533765900,42.5075,-88.2708,28407
1533765950,42.5072,-88.2768,28477
1533766000,42.5069,-88.2829,28547
1533766050,42.5067,-88.289,28617
1533766100,42.5065,-88.2952,28687
1533766150,42.5062,-88.3014,28757
1533766200,42.506,-88.3076,28827
1533766250,42.5058,-88.3139,28897
1533766300,42.5056,-88.3202,28967
1533766350,42.5054,-88.3266,29037
1533766400,42.5053,-88.333,29107
1533766450,42.5051,-88.3395,29177
1533766500,42.505,-88.346,29247
1533766550,42.5049,-88.3525,29317
1533766600,42.5048,-88.3591,29387
1533766650,42.5047,-88.3657,29457
1533766700,42.5046,-88.3724,29527
1533766750,42.5046,-88.3791,29597
1533766800,42.5045,-88.3858,29667
1533766850,42.5045,-88.3926,29737
1533766900,42.5045,-88.3994,29807
1533766950,42.5045,-88.4063,29877
1533767000,42.5045,-88.4132,29947
1533767050,42.5045,-88.42,29466.4
1533767100,42.5042,-88.4262,27609.5
1533767150,42.5036,-88.4314,25999.8
1533767200,42.5031,-88.436,24585.3
1533767250,42.5028,-88.44,23321.9
1533767300,42.5023,-88.4432,22172.8
1533767350,42.5018,-88.4457,21118.8
1533767400,42.5012,-88.4473,20145.5
1533767450,42.5006,-88.4477,19241.3
1533767500,42.4999,-88.4469,18397.1
1533767550,42.4991,-88.4449,17605.4
1533767600,42.4981,-88.4416,16860.1
1533767650,42.4969,-88.437,16156.1
1533767700,42.4955,-88.4311,15488.9
1533767750,42.494,-88.424,14854.9
1533767800,42.4924,-88.4162,14251.1
1533767850,42.4908,-88.4079,13674.5
1533767900,42.4888,-88.3999,13123
1533767950,42.4862,-88.3923,12594.3
1533768000,42.4828,-88.3849,12086.7
1533768050,42.479,-88.3776,11598.6
1533768100,42.4751,-88.3702,11128.5
1533768150,42.4714,-88.3627,10674.3
1533768200,42.468,-88.355,10232.7
1533768250,42.4651,-88.3471,9802.98
1533768300,42.4624,-88.339,9384.33
1533768350,42.4597,-88.3308,8976.07
1533768400,42.457,-88.3227,8577.59
1533768450,42.4542,-88.3147,8188.33
1533768500,42.4515,-88.3069,7807.78
1533768550,42.4487,-88.2993,7435.47
1533768600,42.4459,-88.2917,7070.98
1533768650,42.4431,-88.2842,6713.91
1533768700,42.4401,-88.2768,6363.9
1533768750,42.4371,-88.2695,6020.62
1533768800,42.4339,-88.2623,5683.75
